2022-09-28 17:43,2022-11-21 18:30,class 2 truck
2022-10-11 08:39,2022-10-13 18:23,compact
2022-09-30 07:30,2022-10-25 07:19,class 2 truck
2022-10-08 17:15,2022-11-08 13:30,medium
2022-09-29 14:55,2022-10-10 09:22,class 1 truck
2022-11-28 13:24,2022-11-30 10:43,class 1 truck
2022-11-12 07:33,2022-11-28 15:09,compact
2022-10-17 18:30,2022-10-19 11:48,class 2 truck
2022-09-06 07:02,2022-10-28 11:24,full-size
2022-09-27 18:30,2022-10-10 07:03,class 2 truck
2022-11-09 07:57,2022-11-09 07:57,full-size
2022-11-14 07:20,2022-11-14 07:20,medium
2022-11-23 07:34,2022-11-27 14:47,class 1 truck
2022-11-11 15:24,2022-11-27 16:51,medium
2022-10-29 18:30,2022-11-06 14:51,compact
2022-11-21 07:38,2022-11-21 07:38,class 1 truck
2022-09-18 11:57,2022-10-20 07:12,full-size
2022-11-07 10:19,2022-11-12 18:24,full-size
2022-11-15 08:14,2022-11-21 18:30,class 1 truck
2022-11-14 18:30,2022-11-14 18:30,full-size
2022-09-03 07:08,2022-11-21 18:30,medium
2022-11-01 16:41,2022-11-24 12:52,compact
2022-10-03 18:27,2022-10-30 07:49,medium
2022-11-28 08:36,2022-11-29 18:30,medium
2022-11-18 15:17,2022-11-28 07:50,medium
2022-10-17 11:55,2022-11-27 07:22,compact
2022-09-28 08:12,2022-11-16 18:08,class 2 truck
2022-09-13 07:43,2022-11-24 10:11,class 2 truck
2022-10-12 15:08,2022-11-03 16:45,medium
2022-11-22 18:30,2022-11-27 18:30,compact
2022-11-18 14:17,2022-11-19 11:28,class 2 truck
2022-11-17 07:31,2022-11-28 18:19,class 2 truck
2022-10-17 07:51,2022-10-19 18:05,compact
2022-11-14 07:23,2022-11-14 07:23,class 2 truck
2022-11-26 10:17,2022-11-26 10:17,class 2 truck
2022-09-01 07:04,2022-11-12 18:25,class 2 truck
2022-10-01 07:48,2022-10-01 07:48,medium
2022-10-13 07:32,2022-11-18 07:35,class 2 truck
2022-11-12 10:10,2022-11-12 10:10,medium
2022-09-02 14:35,2022-10-06 09:30,class 1 truck
2022-09-15 09:01,2022-10-02 10:03,compact
2022-11-14 18:07,2022-11-14 18:07,class 2 truck
2022-09-03 13:54,2022-11-01 18:10,class 2 truck
2022-10-24 09:58,2022-11-02 11:46,full-size
2022-09-09 17:29,2022-11-28 15:22,full-size
2022-11-23 16:46,2022-11-23 18:10,class 2 truck
2022-10-11 18:30,2022-11-28 11:26,class 2 truck
2022-11-03 18:30,2022-11-14 07:46,full-size
2022-11-24 18:21,2022-11-29 13:03,class 1 truck
2022-10-03 13:15,2022-10-08 07:22,class 1 truck
2022-11-02 18:00,2022-11-08 11:25,compact
2022-11-21 18:14,2022-11-30 07:33,compact
2022-10-19 09:49,2022-11-18 07:20,medium
2022-09-01 09:40,2022-10-09 18:10,medium
2022-09-24 18:30,2022-10-27 17:18,full-size
2022-09-27 13:12,2022-11-26 07:32,medium
2022-10-05 13:26,2022-11-10 11:50,class 2 truck
2022-09-21 07:25,2022-10-04 08:09,class 2 truck
2022-10-29 07:18,2022-11-24 10:11,compact
2022-10-01 09:47,2022-11-28 16:44,medium
2022-11-19 18:30,2022-11-19 18:30,compact
2022-10-31 18:07,2022-10-31 18:07,compact
2022-09-02 09:24,2022-10-30 07:09,class 2 truck
2022-09-25 18:30,2022-11-21 18:20,class 1 truck
2022-09-10 15:11,2022-10-11 09:24,medium
2022-11-05 07:13,2022-11-15 18:13,class 2 truck
2022-10-15 07:03,2022-11-13 13:05,full-size
2022-11-06 12:25,2022-11-06 12:25,compact
2022-11-11 18:30,2022-11-11 18:30,compact
2022-11-07 18:30,2022-11-17 13:17,class 1 truck
2022-09-11 18:26,2022-10-23 18:10,medium
2022-10-25 07:42,2022-11-14 18:27,class 2 truck
2022-09-28 07:21,2022-10-24 18:07,class 2 truck
2022-11-16 07:56,2022-11-25 18:30,class 2 truck
2022-09-03 13:10,2022-11-28 07:36,compact
2022-09-01 08:53,2022-10-30 07:36,full-size
2022-09-27 07:12,2022-10-02 07:57,medium
2022-09-20 12:53,2022-10-15 07:05,class 2 truck
2022-11-05 07:47,2022-11-05 07:47,class 2 truck
2022-11-07 07:54,2022-11-07 07:54,class 1 truck
2022-11-13 07:27,2022-11-24 07:00,compact
2022-09-27 07:20,2022-11-20 18:30,full-size
2022-10-04 07:00,2022-10-06 11:11,class 2 truck
2022-11-19 18:30,2022-11-19 18:30,medium
2022-10-19 07:36,2022-10-24 18:27,full-size
2022-11-30 07:47,2022-11-30 07:47,medium
2022-10-16 18:30,2022-10-23 08:23,medium
2022-11-21 18:30,2022-11-21 18:30,full-size
2022-09-15 07:32,2022-10-28 18:15,class 2 truck
2022-09-10 14:02,2022-11-26 07:55,class 1 truck
2022-09-13 14:54,2022-10-04 07:17,compact
2022-09-15 07:33,2022-10-07 12:45,class 2 truck
2022-10-05 07:23,2022-11-27 07:23,medium
2022-11-27 09:49,2022-11-30 09:00,class 2 truck
2022-09-16 07:07,2022-10-15 14:01,class 2 truck
2022-10-06 07:39,2022-11-14 07:07,medium
2022-09-15 07:48,2022-11-19 07:46,class 1 truck
2022-09-14 07:36,2022-11-23 12:58,compact
2022-09-12 07:42,2022-10-24 07:49,full-size
2022-11-05 10:48,2022-11-06 18:22,class 1 truck
2022-10-29 18:12,2022-11-26 16:48,class 1 truck
2022-11-19 18:23,2022-11-20 17:13,class 1 truck
2022-10-16 07:00,2022-11-17 18:30,compact
2022-11-26 07:53,2022-11-30 09:38,full-size
2022-09-30 07:12,2022-11-16 18:30,full-size
2022-10-08 07:11,2022-11-30 07:44,class 1 truck
2022-09-08 07:40,2022-10-09 18:30,compact
2022-11-28 07:47,2022-11-29 16:54,medium
2022-10-06 18:30,2022-11-15 15:44,class 1 truck
2022-09-05 18:30,2022-11-20 13:09,medium
2022-10-04 18:17,2022-11-09 07:11,medium
2022-09-20 17:29,2022-10-05 07:16,class 2 truck
2022-10-24 08:44,2022-11-23 10:40,class 1 truck
2022-10-03 18:30,2022-10-27 18:30,class 2 truck
2022-10-04 14:55,2022-10-04 14:55,class 1 truck
2022-10-23 14:26,2022-10-23 14:26,class 1 truck
2022-09-03 18:30,2022-11-04 18:05,compact
2022-11-11 17:48,2022-11-11 17:48,compact
2022-09-17 18:23,2022-11-15 14:23,compact
2022-10-30 07:39,2022-11-04 09:16,medium
2022-10-24 13:56,2022-11-19 07:50,full-size
2022-11-14 07:11,2022-11-14 07:11,class 2 truck
2022-09-07 18:23,2022-11-13 18:30,medium
2022-10-05 09:59,2022-10-14 16:43,class 2 truck
2022-10-14 07:31,2022-11-28 15:48,full-size
2022-09-06 07:11,2022-11-27 07:52,compact
2022-11-30 07:51,2022-11-30 10:25,medium
2022-09-25 18:13,2022-11-14 12:05,compact
2022-11-04 07:23,2022-11-04 07:23,compact
2022-11-14 12:32,2022-11-28 18:30,medium
2022-09-22 18:30,2022-11-24 08:46,compact
2022-09-16 18:01,2022-11-22 07:36,compact
2022-11-18 18:30,2022-11-18 18:30,compact
2022-10-17 07:08,2022-10-17 15:02,full-size
2022-09-06 15:34,2022-10-08 07:59,class 2 truck
2022-11-06 07:18,2022-11-06 07:18,class 2 truck
2022-09-05 18:30,2022-10-22 18:30,class 1 truck
2022-11-12 18:13,2022-11-12 18:13,class 2 truck
2022-10-04 17:32,2022-11-10 09:50,compact
2022-11-09 18:09,2022-11-09 18:09,medium
2022-10-16 07:44,2022-11-02 18:18,medium
2022-09-27 14:25,2022-11-14 12:07,full-size
2022-10-15 12:30,2022-11-08 18:10,class 2 truck
2022-10-01 18:30,2022-10-01 18:30,medium
2022-11-25 07:52,2022-11-25 07:52,compact
2022-10-30 07:40,2022-10-30 07:40,class 2 truck
2022-09-19 17:35,2022-10-16 07:35,medium
2022-10-18 08:02,2022-10-18 08:02,class 2 truck
2022-09-21 08:14,2022-10-24 18:30,medium
2022-11-17 07:06,2022-11-24 07:15,class 2 truck
2022-11-13 07:30,2022-11-13 07:30,medium
2022-10-31 13:11,2022-11-04 09:40,compact
2022-09-17 07:08,2022-10-06 15:45,medium
2022-11-16 07:53,2022-11-19 07:11,class 1 truck
2022-11-29 08:46,2022-11-29 08:46,class 2 truck
2022-09-01 11:31,2022-11-22 18:06,class 1 truck
2022-09-22 12:06,2022-10-30 07:57,medium
2022-09-13 07:01,2022-10-02 08:29,class 1 truck
2022-10-09 18:30,2022-11-06 07:08,class 1 truck
2022-10-21 15:53,2022-11-18 07:00,medium
2022-11-23 07:08,2022-11-23 07:08,compact
2022-11-09 07:59,2022-11-18 16:37,full-size
2022-09-17 13:12,2022-11-20 17:11,medium
2022-11-03 18:30,2022-11-03 18:30,full-size
2022-09-16 07:04,2022-11-14 07:42,compact
2022-10-01 07:34,2022-10-25 07:11,medium
2022-11-15 13:07,2022-11-16 13:40,class 2 truck
2022-11-16 18:29,2022-11-16 18:29,class 2 truck
2022-09-15 13:04,2022-11-14 17:10,medium
2022-09-04 17:56,2022-11-30 16:03,compact
2022-11-04 09:08,2022-11-19 07:36,compact
2022-11-18 15:26,2022-11-19 07:22,compact
2022-09-18 08:51,2022-10-21 18:27,class 2 truck
2022-11-01 07:31,2022-11-06 07:46,class 1 truck
2022-09-28 07:16,2022-10-25 11:00,full-size
2022-09-20 18:25,2022-11-18 07:24,class 1 truck
2022-10-16 12:17,2022-10-19 18:15,class 2 truck
2022-10-18 07:40,2022-10-18 07:40,class 1 truck
2022-10-23 18:30,2022-11-26 12:13,compact
2022-11-04 12:10,2022-11-04 12:10,compact
2022-11-16 18:30,2022-11-18 07:57,medium
2022-11-17 07:14,2022-11-20 07:09,class 2 truck
2022-10-13 07:26,2022-10-20 15:07,class 2 truck
2022-09-08 07:41,2022-10-13 11:34,compact
2022-11-20 07:01,2022-11-22 07:42,medium
2022-11-21 17:36,2022-11-22 09:39,full-size
2022-10-07 07:23,2022-11-29 18:03,medium
2022-10-20 18:08,2022-11-13 13:40,compact
2022-09-03 18:14,2022-10-26 07:23,full-size
2022-11-12 18:20,2022-11-20 07:22,class 2 truck
2022-11-22 18:20,2022-11-29 16:05,compact
2022-11-25 07:30,2022-11-30 14:23,class 1 truck
2022-11-18 11:43,2022-11-29 08:45,class 2 truck
2022-09-02 12:33,2022-10-11 07:53,full-size
2022-10-04 07:23,2022-10-17 07:21,class 2 truck
2022-09-10 18:02,2022-10-12 18:30,class 2 truck
2022-10-03 13:59,2022-10-05 14:22,full-size
2022-10-22 18:30,2022-11-18 12:03,class 2 truck
2022-09-25 18:30,2022-11-20 07:37,compact
2022-09-22 18:30,2022-10-05 18:30,class 2 truck
2022-11-15 17:28,2022-11-15 17:28,medium
2022-10-17 07:55,2022-11-14 07:30,full-size
2022-11-19 12:28,2022-11-21 09:14,class 2 truck
2022-09-12 18:18,2022-11-18 18:30,class 2 truck
2022-10-19 08:05,2022-10-19 08:05,medium
2022-11-12 12:28,2022-11-12 12:28,medium
2022-11-02 17:58,2022-11-09 17:24,class 2 truck
2022-09-14 07:07,2022-10-23 07:35,medium
2022-09-08 18:19,2022-11-07 11:18,full-size
2022-11-27 16:04,2022-11-29 17:22,class 2 truck
2022-11-18 17:39,2022-11-25 07:59,compact
2022-09-19 11:53,2022-10-19 07:48,medium
2022-10-10 18:18,2022-10-22 18:30,full-size
2022-11-08 16:47,2022-11-08 16:47,medium
2022-11-02 18:30,2022-11-02 18:30,medium
2022-11-28 18:30,2022-11-29 16:09,medium
2022-10-07 11:31,2022-11-05 07:07,compact
2022-10-24 07:58,2022-11-16 07:43,class 1 truck
2022-10-14 14:20,2022-11-19 07:35,medium
2022-10-15 14:10,2022-10-19 15:53,class 1 truck
2022-11-25 16:40,2022-11-26 12:54,full-size
2022-10-27 08:25,2022-10-27 08:25,class 1 truck
2022-11-15 07:18,2022-11-30 13:57,full-size
2022-10-02 11:18,2022-11-25 13:32,full-size
2022-10-23 18:30,2022-11-05 11:27,compact
2022-10-31 07:02,2022-10-31 07:02,compact
2022-11-29 07:27,2022-11-30 12:57,class 2 truck
2022-10-23 10:02,2022-11-17 07:31,full-size
2022-11-26 07:44,2022-11-26 14:34,full-size
2022-10-25 12:47,2022-10-30 09:49,full-size
2022-11-06 09:25,2022-11-08 07:10,class 1 truck
2022-09-30 07:18,2022-10-26 18:30,medium
2022-11-08 18:00,2022-11-09 07:22,medium
2022-10-07 17:42,2022-10-07 17:42,compact
2022-11-26 12:31,2022-11-27 18:04,full-size
2022-09-17 12:00,2022-10-25 14:54,class 2 truck
2022-11-19 08:57,2022-11-19 08:57,full-size
2022-10-08 08:02,2022-11-27 18:30,medium
2022-09-13 18:09,2022-10-28 07:22,compact
2022-10-10 07:32,2022-10-18 07:42,full-size
2022-09-01 18:30,2022-11-15 18:18,compact
2022-10-23 07:52,2022-11-26 11:45,class 1 truck
2022-10-19 07:29,2022-11-04 11:57,medium
2022-10-08 07:41,2022-10-08 07:41,class 2 truck
2022-10-20 13:59,2022-11-07 14:48,class 2 truck
2022-11-10 07:18,2022-11-28 12:56,full-size
2022-10-07 14:57,2022-10-31 07:58,class 1 truck
2022-10-05 11:21,2022-10-05 11:21,medium
2022-11-01 07:10,2022-11-26 12:54,compact
2022-10-21 10:28,2022-11-20 10:20,medium
2022-09-08 12:57,2022-10-30 11:50,class 2 truck
2022-09-06 15:30,2022-10-29 08:00,medium
2022-10-19 07:16,2022-11-10 09:51,full-size
2022-10-16 10:33,2022-11-05 07:52,full-size
2022-09-29 07:47,2022-11-17 11:51,class 2 truck
2022-09-05 13:57,2022-10-27 12:16,class 1 truck
2022-10-09 18:30,2022-10-09 18:30,full-size
2022-11-08 18:30,2022-11-25 07:12,compact
2022-10-27 07:27,2022-11-10 07:36,class 2 truck
2022-10-23 18:30,2022-11-17 16:14,compact
2022-09-04 16:22,2022-10-26 12:39,medium
2022-09-20 18:30,2022-10-26 10:48,compact
2022-10-09 09:17,2022-10-09 09:17,class 2 truck
2022-09-10 07:45,2022-11-12 18:16,class 1 truck
2022-10-11 17:52,2022-11-01 07:07,medium
2022-09-12 15:43,2022-10-18 18:30,class 1 truck
2022-10-01 12:09,2022-10-01 12:09,compact
2022-11-07 07:05,2022-11-26 07:22,class 2 truck
2022-10-27 07:44,2022-11-26 16:15,full-size
2022-09-02 18:30,2022-10-25 17:36,compact
2022-11-19 07:31,2022-11-19 07:31,medium
2022-11-05 16:00,2022-11-06 16:08,class 1 truck
2022-09-27 18:30,2022-11-14 15:07,medium
2022-11-03 14:59,2022-11-03 14:59,compact
2022-09-29 18:26,2022-11-02 18:02,compact
2022-09-28 08:13,2022-10-21 07:28,class 2 truck
2022-09-20 12:27,2022-11-16 18:30,medium
2022-09-26 18:22,2022-10-22 18:30,compact
2022-09-20 12:23,2022-10-28 07:09,medium
2022-09-07 08:24,2022-10-21 18:00,medium
2022-11-15 15:22,2022-11-19 18:30,class 2 truck
2022-11-17 07:38,2022-11-17 07:38,compact
2022-10-14 16:01,2022-11-04 17:05,compact
2022-11-02 18:00,2022-11-10 18:30,class 1 truck
2022-11-14 07:39,2022-11-14 07:39,full-size
2022-11-13 07:39,2022-11-19 18:07,compact
2022-09-02 16:02,2022-10-17 18:17,class 1 truck
2022-10-24 09:24,2022-11-22 16:52,class 1 truck
2022-09-26 07:08,2022-10-31 18:20,compact
2022-10-20 18:30,2022-10-20 18:30,compact
2022-10-26 07:10,2022-11-15 18:30,medium
2022-09-01 18:30,2022-11-29 07:03,compact
2022-11-14 13:44,2022-11-14 13:44,full-size
2022-09-18 13:15,2022-10-19 18:30,medium
2022-10-11 18:11,2022-10-11 18:11,medium
2022-11-02 18:02,2022-11-03 07:33,medium
2022-10-09 18:07,2022-10-09 18:07,class 2 truck
2022-10-30 07:24,2022-11-01 07:00,medium
2022-09-15 16:58,2022-10-21 17:02,class 2 truck
2022-09-08 17:52,2022-10-06 07:35,medium
2022-09-29 18:26,2022-10-28 07:21,medium
2022-10-08 18:30,2022-10-18 18:17,class 2 truck
2022-11-30 11:53,2022-11-30 17:16,class 1 truck
2022-10-25 15:27,2022-10-25 15:27,full-size
2022-10-07 09:38,2022-10-07 09:38,class 2 truck
2022-10-17 07:15,2022-10-29 18:07,compact
2022-10-15 07:33,2022-10-15 07:33,class 1 truck
2022-10-14 18:07,2022-10-29 07:52,medium
2022-09-04 07:06,2022-11-14 07:54,class 1 truck
2022-10-29 07:14,2022-10-29 07:14,class 2 truck
2022-09-14 07:16,2022-10-24 10:14,full-size
2022-10-14 11:23,2022-10-14 11:23,full-size
2022-11-22 12:53,2022-11-22 12:53,medium
2022-10-05 18:30,2022-10-05 18:30,full-size
2022-10-31 07:07,2022-11-20 18:30,compact
2022-11-06 08:08,2022-11-22 18:17,class 2 truck
2022-10-30 13:52,2022-11-01 07:31,compact
2022-10-07 18:30,2022-10-07 18:30,full-size
2022-11-11 12:55,2022-11-15 07:59,class 2 truck
2022-11-13 07:30,2022-11-13 07:30,full-size
2022-11-20 08:53,2022-11-30 12:58,full-size
2022-09-02 15:09,2022-10-05 07:40,class 1 truck
2022-10-01 07:33,2022-10-17 10:14,class 1 truck
2022-11-01 07:00,2022-11-01 07:00,medium
2022-10-09 07:04,2022-11-13 16:27,full-size
2022-11-24 07:44,2022-11-29 07:30,class 2 truck
2022-10-24 18:30,2022-10-24 18:30,class 2 truck
2022-09-03 16:09,2022-11-27 18:30,class 2 truck
2022-10-22 12:43,2022-10-22 12:43,class 1 truck
2022-11-29 14:28,2022-11-29 14:28,class 1 truck
2022-11-06 18:28,2022-11-06 18:28,compact
2022-09-06 18:28,2022-10-01 18:22,full-size
2022-10-30 07:15,2022-10-31 18:15,medium
2022-09-02 07:05,2022-11-22 10:30,class 1 truck
2022-10-13 17:00,2022-10-22 07:32,full-size
2022-10-29 18:30,2022-11-10 18:18,medium
2022-09-12 18:05,2022-11-28 17:59,compact
2022-09-04 10:21,2022-11-20 10:16,medium
2022-10-16 10:57,2022-10-16 10:57,medium
2022-09-22 18:07,2022-11-30 07:15,class 2 truck
2022-09-24 17:07,2022-11-10 07:57,class 1 truck
2022-10-16 07:05,2022-10-16 07:05,compact
2022-09-02 18:30,2022-10-08 17:16,class 2 truck
2022-09-08 15:42,2022-10-28 07:48,class 1 truck
2022-09-29 07:46,2022-11-02 16:15,full-size
2022-10-19 18:30,2022-11-24 07:00,class 1 truck
2022-09-18 11:34,2022-11-24 14:14,class 1 truck
2022-09-29 07:02,2022-10-10 10:52,full-size
2022-10-02 12:14,2022-10-02 12:14,class 2 truck
2022-09-12 18:02,2022-11-11 07:28,medium
2022-09-10 13:54,2022-10-08 09:03,class 1 truck
2022-10-05 09:25,2022-10-28 18:14,medium
2022-11-12 12:35,2022-11-19 18:30,class 2 truck
2022-11-03 09:52,2022-11-05 07:34,class 1 truck
2022-11-09 18:23,2022-11-10 18:30,compact
2022-09-09 07:23,2022-11-10 18:00,compact
2022-10-29 07:14,2022-11-23 07:24,full-size
2022-10-03 15:48,2022-10-12 10:08,full-size
2022-11-17 07:24,2022-11-23 18:30,compact
2022-09-02 10:22,2022-11-15 18:30,full-size
2022-09-15 13:32,2022-11-27 07:31,compact
2022-10-16 18:30,2022-11-11 18:30,full-size
2022-10-13 07:03,2022-10-16 18:30,class 1 truck
2022-11-23 18:14,2022-11-23 18:14,full-size
2022-10-17 13:14,2022-10-17 13:14,class 2 truck
2022-10-22 07:12,2022-11-19 17:54,medium
2022-11-16 07:05,2022-11-16 07:05,class 2 truck
2022-11-21 07:24,2022-11-21 07:24,compact
2022-09-08 13:14,2022-11-23 07:18,medium
2022-10-04 09:56,2022-10-16 07:32,medium
2022-10-26 18:11,2022-11-02 07:53,class 2 truck
2022-11-08 07:39,2022-11-08 07:39,medium
2022-10-12 18:05,2022-11-27 18:12,class 2 truck
2022-09-17 11:32,2022-10-22 07:37,compact
2022-11-28 18:30,2022-11-28 18:30,medium
2022-09-17 07:25,2022-11-15 07:29,full-size
2022-11-06 11:08,2022-11-06 11:08,class 1 truck
2022-09-29 11:47,2022-10-19 14:54,compact
2022-09-09 18:30,2022-10-26 18:05,full-size
2022-11-25 14:36,2022-11-30 07:06,class 1 truck
2022-10-09 16:53,2022-11-17 18:14,full-size
2022-10-27 13:12,2022-10-27 13:12,class 2 truck
2022-11-06 17:35,2022-11-24 12:22,full-size
2022-11-15 18:30,2022-11-15 18:30,full-size
2022-11-28 07:39,2022-11-29 08:39,compact
2022-09-21 07:13,2022-11-18 18:30,full-size
2022-10-02 18:27,2022-11-08 13:45,full-size
2022-11-26 18:30,2022-11-27 18:30,class 2 truck
2022-10-21 17:32,2022-11-02 07:30,medium
2022-10-21 14:59,2022-11-02 07:12,full-size
2022-09-27 18:30,2022-10-16 07:37,compact
2022-11-04 07:21,2022-11-22 18:11,medium
2022-10-19 07:32,2022-10-19 07:32,class 2 truck
2022-10-30 07:14,2022-11-11 18:09,compact
2022-09-25 07:50,2022-11-28 18:15,class 2 truck
2022-10-23 07:45,2022-10-29 16:40,class 2 truck
2022-10-03 09:29,2022-10-03 09:29,compact
2022-10-15 18:30,2022-11-16 09:32,class 1 truck
2022-09-10 16:51,2022-11-08 18:15,compact
2022-11-01 08:09,2022-11-27 15:40,compact
2022-10-15 07:39,2022-11-03 10:40,compact
2022-11-07 18:30,2022-11-11 14:54,medium
2022-09-19 09:42,2022-10-24 07:13,class 2 truck
2022-11-14 07:51,2022-11-22 12:45,compact
2022-09-09 18:30,2022-10-15 12:50,class 2 truck
2022-09-25 18:27,2022-11-09 09:06,compact
2022-11-24 17:41,2022-11-24 17:41,compact
2022-11-08 15:20,2022-11-08 15:20,medium
2022-10-02 18:30,2022-10-16 10:25,medium
2022-09-25 17:40,2022-11-12 16:46,compact
2022-11-05 13:02,2022-11-05 13:02,medium
2022-10-09 07:57,2022-10-09 07:57,class 2 truck
2022-11-05 18:04,2022-11-05 18:04,class 1 truck
2022-10-11 10:53,2022-11-11 18:30,class 1 truck
2022-11-23 12:07,2022-11-29 16:32,compact
2022-10-07 18:29,2022-11-25 18:30,full-size
2022-10-14 13:33,2022-10-14 13:33,full-size
2022-09-06 12:22,2022-11-08 16:32,class 1 truck
2022-10-19 07:32,2022-11-20 07:21,class 1 truck
2022-11-12 18:24,2022-11-21 08:23,compact
2022-11-03 16:45,2022-11-14 15:13,class 1 truck
2022-11-21 14:55,2022-11-26 07:37,medium
2022-11-12 14:10,2022-11-12 14:10,class 2 truck
2022-11-16 07:25,2022-11-27 07:14,class 1 truck
2022-10-07 15:23,2022-10-07 15:23,compact
2022-09-15 11:33,2022-11-20 18:21,class 2 truck
2022-09-08 07:30,2022-10-02 07:11,compact
2022-11-18 07:57,2022-11-24 16:12,class 2 truck
2022-11-20 07:27,2022-11-25 18:08,medium
2022-10-15 07:09,2022-10-15 07:09,class 2 truck
2022-10-08 18:30,2022-10-08 18:30,class 2 truck
2022-09-17 16:48,2022-11-12 18:30,medium
2022-09-18 09:16,2022-10-20 07:13,class 1 truck
2022-11-17 07:36,2022-11-26 13:34,full-size
2022-09-02 14:34,2022-10-14 07:56,compact
2022-10-11 07:15,2022-11-05 12:21,class 1 truck
2022-11-29 07:06,2022-11-29 07:06,class 2 truck
2022-11-27 18:30,2022-11-28 13:59,compact
2022-10-12 18:19,2022-10-12 18:19,class 1 truck
2022-09-24 07:31,2022-10-21 16:30,compact
2022-11-01 15:30,2022-11-11 07:19,class 1 truck
2022-10-28 07:46,2022-11-26 07:56,full-size
2022-11-12 18:17,2022-11-23 07:02,class 2 truck
2022-09-15 08:56,2022-11-03 15:14,class 1 truck
2022-11-16 18:30,2022-11-16 18:30,class 1 truck
2022-11-19 18:19,2022-11-19 18:19,compact
2022-11-24 15:11,2022-11-24 15:11,class 2 truck
2022-11-14 08:55,2022-11-16 17:41,medium
2022-10-01 07:13,2022-11-29 07:46,class 1 truck
2022-09-11 14:58,2022-11-07 16:47,class 1 truck
2022-11-13 17:33,2022-11-13 17:33,class 2 truck
2022-09-22 09:22,2022-11-10 18:29,full-size
2022-09-26 12:33,2022-11-27 16:55,medium
2022-09-20 15:04,2022-11-08 15:14,class 2 truck
2022-11-06 11:21,2022-11-30 10:08,full-size
2022-09-21 07:27,2022-11-25 18:27,compact
2022-11-29 14:12,2022-11-29 14:12,class 2 truck
2022-10-11 09:43,2022-10-25 07:47,class 2 truck
2022-10-16 12:36,2022-10-19 12:04,full-size
2022-11-21 18:30,2022-11-21 18:30,medium
2022-11-30 08:24,2022-11-30 08:24,compact
2022-10-06 07:48,2022-10-14 08:43,compact
2022-10-24 07:37,2022-11-14 08:27,medium
2022-11-09 07:26,2022-11-22 07:14,class 2 truck
2022-09-22 09:07,2022-10-19 18:10,compact
2022-11-27 15:30,2022-11-28 11:39,full-size
2022-10-20 08:30,2022-11-18 18:08,medium
2022-09-19 17:58,2022-10-09 12:52,compact
2022-10-04 14:18,2022-10-04 14:18,full-size
2022-10-06 13:08,2022-10-25 18:18,medium
2022-11-11 18:12,2022-11-13 18:30,medium
2022-10-06 18:30,2022-10-29 18:30,class 1 truck
2022-09-02 18:09,2022-11-18 11:32,class 2 truck
2022-11-25 15:22,2022-11-25 18:08,full-size
2022-10-17 07:42,2022-11-29 07:02,compact
2022-09-07 18:05,2022-11-12 18:30,class 1 truck
2022-10-23 18:06,2022-10-23 18:06,compact
